h.p.ps.	[fuppusu]\n▪<i><font face='mono'>E.v.</font></i>\nhave (someone) on one's mind\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
h.r.n.t.	[hanto]\n▪<i><font face='mono'>E.v.</font></i>\ngo on a journey\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
h.w.s.s.	[fuusu]\n▪<i><font face='mono'>E.v.</font></i>\ngrow, mature: <i><font color='#404040'>x. rre poe h.w.s.s. ut varda&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
haf	[hafu]\n▪<i><font face='mono'>v.</font></i>\nhave, own, hold: <i><font color='#404040'>Was num ra haf ar ciel&nbsp;&nbsp;—<font size='1'>Singing Hill</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
handeres	[henderesu]\n▪<i><font face='mono'>n./v.</font></i>\ndefeat, loss\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
hao	[hao]\n▪<i><font face='mono'>adj.</font></i>\nabove, superior\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
harmon	[ha^mon]\n▪<i><font face='mono'>v.</font></i>\ndo ~ together (in great numbers): <i><font color='#404040'>Wee yea ra hymme hymmnos harmon en syast et wi powel&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
harphe	[harufe]\n▪<i><font face='mono'>n.</font></i>\nmorning: <i><font color='#404040'>x. sorr a.u.k. zess l.l.n. anw aje harphe&nbsp;&nbsp;—<font size='1'>METHOD_IMPLANTA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
harr	[haruru]\n▪<i><font face='mono'>pro.</font></i>\nshe: <i><font color='#404040'>x. harr h.m.m.r. eje&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
harra	[harurura]\n▪<i><font face='mono'>pro.</font></i>\nshe (plural)\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
hars	[harusu]\n▪<i><font face='mono'>n.</font></i>\nher (plural)\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
hartes	[ha^tesu]\n▪<i><font face='mono'>v.</font></i>\nlove: <i><font color='#404040'>y.z.t. za rre vega f.s. t.k.d. ag zz t.k.d. tie hartes yor&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
harton	[ha^ton]\n▪<i><font face='mono'>n.</font></i>\nlove: <i><font color='#404040'>Wee yea ra reen harton yos warma hynne reen yos warma hynne&nbsp;&nbsp;—<font size='1'>Eternally Bonded</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
has	[hasu]\n▪<i><font face='mono'>n.</font></i>\nher: <i><font color='#404040'>Rre fandel heighte has en plina&nbsp;&nbsp;—<font size='1'>EXEC_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
hasyu	[hashu]\n▪<i><font face='mono'>n.</font></i>\nfish: <i><font color='#404040'>chs hasyu en zassyen der sielp&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
heath	[hi^su]\n▪<i><font face='mono'>adj.</font></i>\nscalding hot\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
heetha	[hii^sa]\n▪<i><font face='mono'>adj./n.</font></i>\nhealth, healthy: <i><font color='#404040'>Was yea ra grruw heetha&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
heighte	[heite]\n▪<i><font face='mono'>v.</font></i>\ninjure, wound: <i><font color='#404040'>gott denera heighte mea&nbsp;&nbsp;—<font size='1'>Colors~SEN~Will This Flower Bloom? 	</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
hellei	\n▪<i><font face='mono'>E.s. II</font></i>\n(unknown meaning): <i><font color='#404040'>Fou hellei ga&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> \n
her	[ia]\n▪<i><font face='mono'>pro.</font></i>\nthis\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
here	[ia]\n▪<i><font face='mono'>adv.</font></i>\nhere: <i><font color='#404040'>Den here irs ar vinan frawr ween titilia shellan&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
herr	[heruru]\n▪<i><font face='mono'>pro.</font></i>\nhe: <i><font color='#404040'>f.w.r.n. yor herr en harr mea infel&nbsp;&nbsp;—<font size='1'>EXEC_with.METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
herra	[herurura]\n▪<i><font face='mono'>pro.</font></i>\nhe (plural): <i><font color='#404040'>herra pagle harr riomo hueaf&nbsp;&nbsp;—<font size='1'>EXEC_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
hers	[he rusu]\n▪<i><font face='mono'>n.</font></i>\nhim (plural)\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
hes	[hesu]\n▪<i><font face='mono'>n.</font></i>\nhim\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
hieg	[hi^gu]\n▪<i><font face='mono'>adj./v.</font></i>\nsad, to be sad: <i><font color='#404040'>Was nyasri ga hieg yorra guaysu&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
hierle	[heiarure^]\n▪<i><font face='mono'>adj./v.</font></i>\nsad, to be sad: <i><font color='#404040'>tasyue yorr yehar elle fandel hierle&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
hiew	[hi^u]\n▪<i><font face='mono'>n.</font></i>\nsadness\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
hiewi	[hi^ui]\n▪<i><font face='mono'>adj.</font></i>\nheart-breaking, sad\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
hiralg	[?]\n▪<i><font face='mono'>n.</font></i>\nthirst: <i><font color='#404040'>x. rre qejyu ssvid hiralg ag xevxl&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
hopb	[hoppu]\n▪<i><font face='mono'>n.</font></i>\nheart, mind (when presenting it as a phenomenon): <i><font color='#404040'>innna ar hopb syec mea ya ya&nbsp;&nbsp;—<font size='1'>Singing Hill</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
houd	[houdo]\n▪<i><font face='mono'>v.</font></i>\nembrace, hug: <i><font color='#404040'>Was yea ra ieeya houd&nbsp;&nbsp;—<font size='1'>Eternally Bonded</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
how	[?]\n▪<i><font face='mono'>conj.</font></i>\nhow, like ~: <i><font color='#404040'>sacra how clalliss&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
hueaf	[hyafu]\n▪<i><font face='mono'>adj./n.</font></i>\nfutile, useless, worthless, waste of effort: <i><font color='#404040'>herra pagle harr riomo hueaf&nbsp;&nbsp;—<font size='1'>EXEC_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
hyear	[iea , ya]\n▪<i><font face='mono'>int.</font></i>\nhey, you (to get someone's attention) (Note: Used both for admiration and calling. It can be pronounced as "hyear" or "ya", but generally, "ya" is the only way used because of being faster to pronounce): <i><font color='#404040'>Presia chanti ee tes titilia manaf hyear&nbsp;&nbsp;—<font size='1'>Colors~SEN~Will This Flower Bloom? 	</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
hyma	[hyuma]\n▪<i><font face='mono'>v.</font></i>\nlisten (to words)\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
hymma	[hyunma]\n▪<i><font face='mono'>n.</font></i>\nsmall bird (Note: This word originally meant "music player", and it originated from "hymme").: <i><font color='#404040'>sara dorn fhyu hymma&nbsp;&nbsp;—<font size='1'>Singing Hill</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
hymme	[hyumu]\n▪<i><font face='mono'>v./n.</font></i>\nsing, play (a instrument), resonate (Note: It can be also used as a noun. In that case, it would mean "waves", "waving", and "vibration of formless things").: <i><font color='#404040'>Wee ki ra ene rre sor hymme ar ciel en rre hymmnos ee powel&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
hymmne	[hyumune]\n▪<i><font face='mono'>n.</font></i>\nsound waves, tune, melody (Note: Has lighter connotations than Hymmnos. It actually is used for talking about songs in a more superficial form).: <i><font color='#404040'>chs hymmne&nbsp;&nbsp;—<font size='1'>Singing Hill</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
hymmnos	[hyumunosu]\n▪<i><font face='mono'>n.</font></i>\nsong, Hymmnos: <i><font color='#404040'>Wee ki ra ene rre sor hymme ar ciel en rre hymmnos ee powel&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
hynne	[hyun]\n▪<i><font face='mono'>n.</font></i>\nvoice: <i><font color='#404040'>Wee yea ra reen harton yos warma hynne reen yos warma hynne&nbsp;&nbsp;—<font size='1'>Eternally Bonded</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
hyzik	[fijiku]\n▪<i><font face='mono'>n.</font></i>\nbody: <i><font color='#404040'>slepir tes pauwel an hyzik&nbsp;&nbsp;—<font size='1'>EXEC_CHRONICLE KEY</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Alpha Note (EOLIA)\n
i	[i]\n▪<i><font face='mono'>E.s. II</font></i>\nimpatience: <i><font color='#404040'>Was i ra presia fogabe marta presia fogabe marta&nbsp;&nbsp;—<font size='1'>Eternally Bonded</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
iasien	[iashien]\n▪<i><font face='mono'>n.</font></i>\nmorning dew: <i><font color='#404040'>Wee yea ra rre lyafre famfa en jass anw iasien&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
ides	[idesu]\n▪<i><font face='mono'>n.</font></i>\npast: <i><font color='#404040'>ides loss bautifal sarla&nbsp;&nbsp;—<font size='1'>EXEC_SPHILIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
idesy	[ideshi^]\n▪<i><font face='mono'>adj.</font></i>\nof the past: <i><font color='#404040'>art crudea en raklya art idesy memora&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
ieeya	[i^ya]\n▪<i><font face='mono'>n.</font></i>\nhope, wish: <i><font color='#404040'>Rrha yea ra rinc en echrra yor rre walasye jyel got ieeya&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
iem	[iemu]\n▪<i><font face='mono'>n.</font></i>\nnow: <i><font color='#404040'>x. rre vonn papana f.p.n. ut kvyeire qoga iem&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~lamenza</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
infel	[inferu]\n▪<i><font face='mono'>n.</font></i>\nlove ( Note: "infel yor" means "thank you"): <i><font color='#404040'>fandel rosa fandel rosa yorr infel&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
inferiare	[inferia^re]\n▪<i><font face='mono'>adj.</font></i>\nbeloved: <i><font color='#404040'>irs jam inferiare yor yehar jyel fusya&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
ini	[ini]\n▪<i><font face='mono'>v.</font></i>\ninitialize, purify: <i><font color='#404040'>Rrha ki ra tie yor ini en nha&nbsp;&nbsp;—<font size='1'>Singing Hill</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
innna	[inna]\n▪<i><font face='mono'>n.</font></i>\ninside (of the Soulspace), within one's heart: <i><font color='#404040'>innna ar hopb syec mea ya ya&nbsp;&nbsp;—<font size='1'>Singing Hill</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
irs	[irusu]\n▪<i><font face='mono'>v.</font></i>\nexist: <i><font color='#404040'>irs jam inferiare yor yehar jyel fusya&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
j.d.r.	[?]\n▪<i><font face='mono'>E.v.</font></i>\naprehend, capture\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
j.l.j.	[jierujie]\n▪<i><font face='mono'>E.v.</font></i>\ncapture, adhere, take in\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
j.l.r.	[ju^ru]\n▪<i><font face='mono'>E.v.</font></i>\ncalm down, return to one's self\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
j.w.	[jieu]\n▪<i><font face='mono'>E.v.</font></i>\nentrust\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
j.z.t.	[jiezuto]\n▪<i><font face='mono'>E.v.</font></i>\nexecute, invoke: <i><font color='#404040'>j.z.t.&nbsp;&nbsp;—<font size='1'>jy ra cc ci ce je xa jy r acc ci ce je xa rcc jy ra cc ar foul</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
jam	[jamu]\n▪<i><font face='mono'>adv.</font></i>\ntogether: <i><font color='#404040'>irs jam inferiare yor yehar jyel fusya&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
jambea	[janbea]\n▪<i><font face='mono'>n.</font></i>\nfoot, leg: <i><font color='#404040'>en chess won vinan jambea mea gigeadeth zeeth tie yor&nbsp;&nbsp;—<font size='1'>EXEC_DESPEDIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
jass	[jasu]\n▪<i><font face='mono'>v.</font></i>\nseek, request, wish for: <i><font color='#404040'>Wee yea ra rre lyafre famfa en jass anw iasien&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
jastil	[?]\n▪<i><font face='mono'>v.</font></i>\nCome!, Let's go!\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
jefea	[?]\n▪<i><font face='mono'>adj.</font></i>\nlamenting, grieving\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
jenge	[jienjie]\n▪<i><font face='mono'>n.</font></i>\nenemy, rival, opponent\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
jenhah	[jienha^]\n▪<i><font face='mono'>n.</font></i>\ndisaster, misfortune: <i><font color='#404040'>jenhah gyas faf morto&nbsp;&nbsp;—<font size='1'>Colors~SEN~Will This Flower Bloom? 	</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
jouee	[jue]\n▪<i><font face='mono'>n.</font></i>\nGod's power: <i><font color='#404040'>Rrha ki ra echcrra jouee Rrha ki ra chs hymmnos mea&nbsp;&nbsp;—<font size='1'>EXEC_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
jue	[?]\n▪<i><font face='mono'>n.</font></i>\nwater\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
jyel	[jie^ru]\n▪<i><font face='mono'>E.s. II</font></i>\nloneliness: <i><font color='#404040'>irs jam inferiare yor yehar jyel fusya&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
k.f.k.k.	[?]\n▪<i><font face='mono'>E.v.</font></i>\nsneer, ridiculize, scorn\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
k.r.	[kuru]\n▪<i><font face='mono'>E.v.</font></i>\nplay, frolic\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
k.v.n.r.	[kevunru]\n▪<i><font face='mono'>E.v.</font></i>\nchallenge, defy\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
k.v.r.	[?]\n▪<i><font face='mono'>E.v.</font></i>\ncover, wrap: <i><font color='#404040'>x. harr k.v.r. du qejyu&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
kajya	[kaja]\n▪<i><font face='mono'>adj.</font></i>\nnecessary, needed\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
kapa	[kapa]\n▪<i><font face='mono'>n.</font></i>\nwater: <i><font color='#404040'>fayra en kapa weak en sheak&nbsp;&nbsp;—<font size='1'>EXEC_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
karf	[?]\n▪<i><font face='mono'>particle</font></i>\nthat, these \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
keen	[ke^n]\n▪<i><font face='mono'>v.</font></i>\nshine: <i><font color='#404040'>Fou yea ra waath ar ciel en hymme mea weel nepo en keen ar sar&nbsp;&nbsp;—<font size='1'>EXEC_PHANTASMAGORIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
keenis	[kenisu]\n▪<i><font face='mono'>n.</font></i>\nradiance: <i><font color='#404040'>wassee forgandal dauane keenis na nozess&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
keg	[kegu]\n▪<i><font face='mono'>n.</font></i>\nbranch: <i><font color='#404040'>ar w.r.l. du cia dn ryewa keg&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
khal	[kuaru]\n▪<i><font face='mono'>v.</font></i>\nprotect, defend: <i><font color='#404040'>Was yea erra chs weak en khal anw yeal&nbsp;&nbsp;—<font size='1'>EXEC_VIENA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
ki	[ki]\n▪<i><font face='mono'>E.s. II</font></i>\nconcentration, focus, seriousness: <i><font color='#404040'>Wee ki ra ene rre sor hymme ar ciel en rre hymmnos ee powel&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
kiafa	[kiafa]\n▪<i><font face='mono'>v.</font></i>\nhear, listen: <i><font color='#404040'>Fou paks ra kiafa wael en chs frawr&nbsp;&nbsp;—<font size='1'>Chanting the Moon ~Tsukikanade~</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
kiakkya	[?]\n▪<i><font face='mono'>noun</font></i>\nfriend \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
kiala	[?]\n▪<i><font face='mono'>adjective, noun</font></i>\ngold, golden \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
kieghl	\n▪<i><font face='mono'></font></i>\n(unknown meaning)\n\n<b>&lt;DIALECT&gt;</b> \n
kierre	[kie^rre]\n▪<i><font face='mono'>n.</font></i>\ninstant, moment: <i><font color='#404040'>Alroetsue kierre iem&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
kil	[kiru]\n▪<i><font face='mono'>v.</font></i>\nkill\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
knawa	[no^wa]\n▪<i><font face='mono'>v.</font></i>\nknow: <i><font color='#404040'>mea na knawa fandel&nbsp;&nbsp;—<font size='1'>Colors~SEN~Will This Flower Bloom? 	</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
kneet	[ni^to]\n▪<i><font face='mono'>adj.</font></i>\nlate, be late, be too late: <i><font color='#404040'>Ma num ra tictim yorr wis kneet hueaf van yorr zaffur&nbsp;&nbsp;—<font size='1'>EXEC_DESPEDIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
koffl	[?]\n▪<i><font face='mono'>verb</font></i>\ndrink \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
konla	[?]\n▪<i><font face='mono'>noun</font></i>\nlove \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
koora	[ko^ra]\n▪<i><font face='mono'>n.</font></i>\nstream: <i><font color='#404040'>hymme rol hymmer selena rol koora&nbsp;&nbsp;—<font size='1'>Chanting the Moon ~Tsukikanade~</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
kouf	[ku^fu]\n▪<i><font face='mono'>n.</font></i>\nsigh: <i><font color='#404040'>en h.k.t.t nafan du ouwua kouf&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
ks	[kesu]\n▪<i><font face='mono'>v.</font></i>\ngive a hint: <i><font color='#404040'>Ma ki ga ks maya yor syec&nbsp;&nbsp;—<font size='1'>Singing Hill</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
kuhle	[kyu^re]\n▪<i><font face='mono'>n.</font></i>\npoison: <i><font color='#404040'>llizz discest vine den kuhle&nbsp;&nbsp;—<font size='1'>The Heart Speaks</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
kvvia	[?]\n▪<i><font face='mono'>n.</font></i>\nregrets, repentance: <i><font color='#404040'>w.w.j.n.c. syalea en zz kvvia&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
kvyeire	[?]\n▪<i><font face='mono'>n.</font></i>\nend, ending: <i><font color='#404040'>x. rre vonn papana f.p.n. ut kvyeire qoga iem&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~lamenza</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
kyll	[?]\n▪<i><font face='mono'>v.</font></i>\ncut, detach: <i><font color='#404040'>Ween shellan re kyll fwal&nbsp;&nbsp;—<font size='1'>EXEC_SPHILIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
l.k.k.	[?]\n▪<i><font face='mono'>E.v.</font></i>\nlook up at, admire: <i><font color='#404040'>x. harr l.k.k. maen&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
